State,County,State2,County_ID,Pres_1860_pcDem,Pres_1860_pcRep,Pres_1860_pcSouthDem,Pres_1860_pcConstUn,Pres_1860_pcOther,Pres_1860_TotVote,Pres_1860_pcTO,Cong_1860_pcDem,Cong_1860_pcRep,Cong_1860_pcDemEq,Cong_1860_pcRepEq,Cong_1860_pcOther,Cong_1860_TotVote,Cong_1860_pcTO,Cong_1862_pcDem,Cong_1862_pcRep,Cong_1862_pcDemEq,Cong_1862_pcRepEq,Cong_1862_pcOther,Cong_1862_TotVote,Cong_1862_pcTO,Pres_1864_pcDem,Pres_1864_pcRep,Pres_1864_pcOther,Pres_1864_TotVote,Pres_1864_pcTO,Cong_1864_pcDem,Cong_1864_pcRep,Cong_1864_pcDemEq,Cong_1864_pcRepEq,Cong_1864_pcOther,Cong_1864_TotVote,Cong_1864_pcTO
Texas,Anderson,Texas,10,0,0,0.117,0.883,0,966,0.612,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Angelina,Texas,50,0,0,0.364,0.636,0,335,0.421,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Atascosa,Texas,130,0,0,0.098,0.902,0,215,0.546,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Austin,Texas,150,0,0,0.301,0.699,0,827,0.478,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Bandera,Texas,190,0,0,0.842,0.158,0,38,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Bastrop,Texas,210,0,0,0.315,0.685,0,632,0.583,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Bell,Texas,270,0,0,0.283,0.717,0,678,0.762,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Bexar,Texas,290,0,0,0.229,0.771,0,1279,0.326,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Blanco,Texas,310,0,0,0.171,0.829,0,164,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Bosque,Texas,350,0,0,0.174,0.826,0,264,0.618,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Bowie,Texas,370,0,0,0.28,0.72,0,450,0.723,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Brazoria,Texas,390,0,0,0.143,0.857,0,455,0.704,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Brazos,Texas,410,0,0,0.044,0.956,0,296,0.623,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Brown,Texas,490,0,0,0.187,0.812,0,48,0.727,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Burleson,Texas,510,0,0,0.179,0.821,0,616,0.691,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Burnet,Texas,530,0,0,0.479,0.521,0,284,0.576,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Caldwell,Texas,550,0,0,0.231,0.762,0.007,555,0.799,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Calhoun,Texas,570,0,0,0.258,0.742,0,472,0.616,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Cameron,Texas,610,0,0,0.197,0.803,0,417,0.212,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Cass/Davis,Texas,670,0,0,0.304,0.696,0,770,0.675,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Cherokee,Texas,730,0,0,0.148,0.852,0,1066,0.559,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Collin,Texas,850,0,0,0.398,0.602,0,1009,0.517,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Colorado,Texas,890,0,0,0.409,0.591,0,963,0.764,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Comal,Texas,910,0,0,0.099,0.901,0,223,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Comanche,Texas,930,0,0,0.08,0.92,0,113,0.769,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Cooke,Texas,970,0,0,0.339,0.661,0,401,0.499,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Coryell,Texas,990,0,0,0.254,0.746,0,335,0.619,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Dallas,Texas,1130,0,0,0.24,0.76,0,1143,0.593,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,De Witt,Texas,1230,0,0,0.145,0.855,0,574,0.655,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Denton,Texas,1210,0,0,0.244,0.756,0,775,0.672,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,El Paso,Texas,1410,0,0,0.01,0.99,0,1053,0.736,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Ellis,Texas,1390,0,0,0.331,0.669,0,622,0.594,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Erath,Texas,1430,0,0,0.082,0.918,0,233,0.454,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Falls,Texas,1450,0,0,0.346,0.654,0,246,0.517,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Fannin,Texas,1470,0,0,0.326,0.674,0,1155,0.662,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Fayette,Texas,1490,0,0,0.372,0.628,0,1187,0.596,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Fort Bend,Texas,1570,0,0,0.095,0.905,0,400,0.621,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Freestone,Texas,1610,0,0,0.11,0.89,0,638,0.804,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Galveston,Texas,1670,0,0,0.28,0.72,0,1015,0.437,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Gillespie,Texas,1710,0,0,0.515,0.485,0,136,0.199,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Goliad,Texas,1750,0,0,0.359,0.641,0,379,0.574,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Gonzales,Texas,1770,0,0,0.249,0.751,0,862,0.664,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Grayson,Texas,1810,0,0,0.362,0.638,0,1217,0.718,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Grimes,Texas,1850,0,0,0.251,0.749,0,808,0.614,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Guadalupe,Texas,1870,0,0,0.364,0.636,0,385,0.431,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Hamilton,Texas,1930,0,0,0.069,0.931,0,116,1.036,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Hardin,Texas,1990,0,0,0.065,0.935,0,247,0.895,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Harris,Texas,2010,0,0,0.274,0.726,0,1393,0.596,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Harrison,Texas,2030,0,0,0.363,0.637,0,1069,0.687,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Hays,Texas,2090,0,0,0.446,0.554,0,296,0.884,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Henderson,Texas,2130,0,0,0.205,0.795,0,584,0.728,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Hidalgo,Texas,2150,0,0,0,1,0,64,0.185,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Hill,Texas,2170,0,0,0.246,0.741,0.013,528,0.722,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Hopkins,Texas,2230,0,0,0.249,0.747,0.004,1087,0.716,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Houston,Texas,2250,0,0,0.223,0.777,0,574,0.457,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Hunt,Texas,2310,0,0,0.248,0.752,0,947,0.703,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Jack,Texas,2370,0,0,0.257,0.743,0,136,0.564,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Jackson,Texas,2390,0,0,0.389,0.611,0,296,0.715,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Jasper,Texas,2410,0,0,0.247,0.753,0,356,0.674,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Jefferson,Texas,2450,0,0,0.249,0.751,0,342,0.631,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Johnson,Texas,2510,0,0,0.08,0.92,0,485,0.528,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Karnes,Texas,2550,0,0,0.283,0.717,0,223,0.432,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Kaufman,Texas,2570,0,0,0.203,0.797,0,832,1.032,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Kerr,Texas,2650,0,0,0.265,0.735,0,117,0.568,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Lamar,Texas,2770,0,0,0.296,0.704,0,1123,0.641,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Lampasas,Texas,2810,0,0,0.474,0.526,0,152,0.714,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Lavaca,Texas,2850,0,0,0.156,0.844,0,706,0.698,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Leon,Texas,2890,0,0,0.193,0.807,0,714,0.689,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Liberty,Texas,2910,0,0,0.017,0.983,0,351,0.601,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Limestone,Texas,2930,0,0,0.077,0.923,0,522,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Live Oak,Texas,2970,0,0,0.075,0.925,0,147,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Llano,Texas,2990,0,0,0.239,0.761,0,201,0.788,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Madison,Texas,3130,0,0,0.101,0.899,0,258,0.681,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Marion,Texas,3150,0,0,0.292,0.708,0,630,1.038,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Mason,Texas,3190,0,0,0.056,0.944,0,18,0.084,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Matagorda,Texas,3210,0,0,0.039,0.961,0,203,0.487,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Mclennan,Texas,3090,0,0,0.278,0.722,0,726,0.719,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Medina,Texas,3250,0,0,0.232,0.768,0,190,0.402,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Montague,Texas,3370,0,0,0.211,0.789,0,152,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Montgomery,Texas,3390,0,0,0.301,0.699,0,376,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Nacogdoches,Texas,3470,0,0,0.334,0.666,0,572,0.407,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Navarro,Texas,3490,0,0,0.262,0.738,0,668,0.637,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Newton,Texas,3510,0,0,0.107,0.893,0,112,0.243,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Nueces,Texas,3550,0,0,0.26,0.74,0,169,0.216,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Orange,Texas,3610,0,0,0.044,0.956,0,135,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Palo Pinto,Texas,3630,0,0,0.038,0.962,0,158,0.461,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Panola,Texas,3650,0,0,0.2,0.8,0,649,0.525,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Parker,Texas,3670,0,0,0.176,0.824,0,941,1.061,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Polk,Texas,3730,0,0,0.099,0.901,0,624,0.636,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Red River,Texas,3870,0,0,0.376,0.624,0,824,0.601,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Refugio,Texas,3910,0,0,0.163,0.837,0,196,0.582,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Robertson,Texas,3950,0,0,0.22,0.78,0,437,0.631,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Rusk,Texas,4010,0,0,0.311,0.689,0,1668,0.742,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Sabine,Texas,4030,0,0,0.053,0.947,0,245,0.662,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,San Augustine,Texas,4050,0,0,0.134,0.866,0,253,0.472,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,San Patricio,Texas,4090,0,0,0.045,0.955,0,67,0.427,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,San Saba,Texas,4110,0,0,0.253,0.747,0,154,0.782,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Shelby,Texas,4190,0,0,0.173,0.827,0,514,0.594,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Smith,Texas,4230,0,0,0.232,0.768,0,1503,0.762,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Starr,Texas,4270,0,0,0.726,0.274,0,146,0.195,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Tarrant,Texas,4390,0,0,0.252,0.748,0,826,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Titus,Texas,4490,0,0,0.239,0.76,0.001,1163,0.702,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Travis,Texas,4530,0,0,0.417,0.583,0,1011,0.764,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Trinity,Texas,4550,0,0,0.11,0.89,0,245,0.329,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Tyler,Texas,4570,0,0,0.016,0.984,0,504,0.698,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Upshur,Texas,4590,0,0,0.261,0.739,0,1279,0.788,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Uvalde,Texas,4630,0,0,0.198,0.802,0,101,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Van Zandt,Texas,4670,0,0,0.08,0.92,0,364,0.477,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Victoria,Texas,4690,0,0,0.284,0.713,0.003,328,0.413,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Walker,Texas,4710,0,0,0.244,0.756,0,660,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Washington,Texas,4770,0,0,0.158,0.842,0,1079,0.535,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Webb,Texas,4790,0,0,0.013,0.987,0,77,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Wharton,Texas,4810,0,0,0.089,0.911,0,236,0.996,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Williamson,Texas,4910,0,0,0.317,0.683,0,713,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Wilson,Texas,4930,0,0,0.46,0.54,0,87,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Wise,Texas,4970,0,0,0.345,0.655,0,258,0.373,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Wood,Texas,4990,0,0,0.328,0.672,0,768,0.867,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Young,Texas,5030,0,0,0.1,0.891,0.009,110,0.764,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas,Zapata,Texas,5050,0,0,0,1,0,151,0.774,,,,,,,,,,,,,,,,,,,,,,,,,,
Vermont,Addison,Vermont,10,0.113,0.866,0,0.015,0.006,3034,0.458,0.108,0.892,0,0,0,2734,0.412,0.074,0.909,0,0,0.017,2437,0.283,0.088,0.912,0,3911,0.422,0.093,0,0,0.904,0,2602,0.281
Vermont,Bennington,Vermont,30,0.258,0.704,0,0.034,0.004,2753,0.512,0.293,0.707,0,0,0,2364,0.439,0.401,0.599,0,0,0,2558,0.366,0.304,0.696,0,3354,0.446,0.361,0,0,0.639,0,2566,0.341
Vermont,Caledonia,Vermont,50,0.198,0.73,0,0.065,0.007,2929,0.471,0.136,0.864,0,0,0,2663,0.428,0.357,0.643,0,0,0,2989,0.37,0.29,0.71,0,3846,0.442,0.35,0,0,0.648,0.001,3321,0.382
Vermont,Chittenden,Vermont,70,0.189,0.778,0,0.024,0.009,2880,0.391,0.215,0.785,0,0,0,2944,0.4,0.248,0.718,0,0,0.034,2900,0.303,0.222,0.778,0,4150,0.403,0.24,0,0,0.759,0,3382,0.328
Vermont,Essex,Vermont,90,0.322,0.667,0,0.01,0.001,969,0.572,0.377,0.623,0,0,0,893,0.527,0.193,0.762,0,0,0.044,585,0.266,0.386,0.614,0,998,0.421,0.401,0,0,0.599,0,932,0.393
Vermont,Franklin,Vermont,110,0.195,0.716,0,0.082,0.007,2764,0.412,0.243,0.757,0,0,0,2707,0.404,0.302,0.645,0,0,0.053,2515,0.289,0.301,0.699,0,3845,0.41,0.288,0,0,0.712,0,3032,0.323
Vermont,Grand Isle,Vermont,130,0.19,0.71,0,0.087,0.013,469,0.457,0.255,0.745,0,0,0,419,0.408,0.361,0.617,0,0,0.022,324,0.243,0.312,0.688,0,538,0.374,0.345,0,0,0.654,0.002,537,0.373
Vermont,Lamoille,Vermont,150,0.191,0.784,0,0.023,0.002,1632,0.471,0.224,0.776,0,0,0,1544,0.445,0.264,0.735,0,0,0.002,1840,0.408,0.232,0.768,0,2291,0.472,0.256,0,0,0.744,0,2029,0.418
Vermont,Orange,Vermont,170,0.247,0.689,0,0.054,0.01,3937,0.542,0.356,0.644,0,0,0,4581,0.631,0.384,0.615,0,0,0.001,4114,0.436,0.336,0.664,0,5066,0.498,0.349,0,0,0.648,0.003,4546,0.447
Vermont,Orleans,Vermont,190,0.135,0.807,0,0.055,0.003,2168,0.422,0.21,0.79,0,0,0,2407,0.468,0.236,0.754,0,0,0.009,2030,0.304,0.188,0.812,0,3329,0.463,0.186,0,0,0.814,0,2780,0.386
Vermont,Rutland,Vermont,210,0.238,0.738,0,0.02,0.004,5665,0.562,0.206,0.794,0,0,0,4009,0.398,0.293,0.707,0,0,0,3084,0.236,0.206,0.794,0,6046,0.429,0.296,0,0,0.702,0,3529,0.25
Vermont,Washington,Vermont,230,0.288,0.701,0,0.01,0.001,4197,0.536,0.346,0.654,0,0,0,4550,0.581,0.343,0.657,0,0,0,4013,0.394,0.299,0.701,0,5185,0.473,0.347,0,0,0.653,0,4077,0.372
Vermont,Windham,Vermont,250,0.098,0.797,0,0.101,0.004,4683,0.589,0.135,0.865,0,0,0,3620,0.455,0.273,0.727,0,0,0,3956,0.383,0.228,0.772,0,5415,0.487,0.254,0,0,0.744,0.002,3973,0.357
Vermont,Windsor,Vermont,270,0.142,0.809,0,0.044,0.004,6564,0.613,0.163,0.837,0,0,0,4986,0.465,0.208,0.791,0,0,0,5090,0.366,0.17,0.83,0,7766,0.518,0.192,0,0,0.806,0.002,5399,0.36
Virginia,Accomack,Virginia,10,0.052,0,0.475,0.474,0,1553,0.605,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Albemarle,Virginia,30,0.039,0,0.428,0.533,0,2470,0.812,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Alexandria City,Virginia,5100,0.088,0.001,0.331,0.58,0,1570,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Alleghany,Virginia,50,0.059,0,0.545,0.396,0,631,0.335,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Amelia,Virginia,70,0.057,0,0.442,0.501,0,563,0.754,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Amherst,Virginia,90,0.018,0,0.555,0.427,0,1456,0.833,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Appomattox,Virginia,110,0.013,0,0.709,0.278,0,794,0.816,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Arlington/Alexand,Virginia,130,0.018,0.085,0.28,0.616,0,164,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Augusta,Virginia,150,0.283,0,0.056,0.661,0,3865,0.734,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Barbour,West Virginia,155,0.028,0.002,0.662,0.307,0,1374,0.722,,,,,,,,0,0,0,1,0,749,,0.331,0.669,0,886,,0,0,0,0.805,0.195,543,
Virginia,Bath,Virginia,170,0.054,0,0.402,0.543,0,405,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Bedford,Virginia,190,0.035,0,0.399,0.565,0,2596,0.762,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Berkeley,West Virginia,195,0.057,0,0.449,0.494,0,1849,0.738,,,,,,,,,,,,,,,0,1,0,726,,0,0,0,0.995,0.005,402,
Virginia,Boone,West Virginia,215,0.061,0,0.59,0.35,0,346,0.345,,,,,,,,0,0,0,1,0,44,,,,,,,,,,,,,
Virginia,Botetourt,Virginia,230,0.129,0,0.435,0.436,0,1353,0.716,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Braxton,West Virginia,235,0.084,0,0.415,0.501,0,547,0.516,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Brooke,West Virginia,245,0.087,0.198,0.516,0.198,0,872,0.676,,,,,,,,0,0,0,1,0,463,,0.464,0.536,0,865,,0,0,0,0.734,0.266,571,
Virginia,Brunswick,Virginia,250,0.154,0,0.499,0.346,0,889,0.722,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Buchanan,Virginia,270,0.114,0,0.802,0.084,0,167,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Buckingham,Virginia,290,0.02,0,0.48,0.5,0,1089,0.758,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Cabell,West Virginia,295,0.46,0,0.182,0.357,0,884,0.531,,,,,,,,0,0,0,1,0,328,,0,1,0,191,,0,0,0,0.641,0.359,198,
Virginia,Calhoun,West Virginia,305,0.003,0,0.934,0.062,0,305,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Campbell,Virginia,310,0.051,0,0.42,0.529,0,2875,0.804,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Caroline,Virginia,330,0.013,0,0.571,0.415,0,1351,0.829,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Carroll,Virginia,350,0.01,0,0.691,0.299,0,1055,0.687,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Charles City,Virginia,360,0.026,0,0.323,0.651,0,344,0.746,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Charlotte,Virginia,370,0.028,0,0.512,0.46,0,908,0.718,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Chesterfield,Virginia,410,0.345,0,0.192,0.462,0,1704,0.717,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Clarke,Virginia,430,0.073,0,0.499,0.429,0,672,0.805,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Clay,West Virginia,435,0,0,0.237,0.763,0,156,0.443,,,,,,,,0,0,0,1,0,49,,0,1,0,73,,0,0,0,0.682,0.318,66,
Virginia,Craig,Virginia,450,0.005,0,0.739,0.257,0,436,0.633,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Culpeper,Virginia,470,0.018,0,0.491,0.492,0,1070,0.859,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Cumberland,Virginia,490,0.063,0,0.467,0.47,0,591,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Dinwiddie,Virginia,530,0.222,0,0.308,0.471,0,826,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Doddridge,West Virginia,535,0.154,0,0.603,0.242,0,590,0.541,,,,,,,,0,0,0,1,0,617,,0.404,0.596,0,848,,0,0,0,0.536,0.464,466,
Virginia,Elizabeth City,Virginia,550,0.055,0,0.376,0.569,0,436,0.431,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Essex,Virginia,570,0.007,0,0.521,0.472,0,591,0.725,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Fairfax,Virginia,590,0.061,0.016,0.459,0.463,0,1491,0.708,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Fauquier,Virginia,610,0.021,0.001,0.553,0.425,0,1856,0.714,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Fayette,West Virginia,615,0.095,0,0.351,0.555,0,687,0.522,,,,,,,,0,0,0,1,0,74,,,,,,,,,,0.822,0.178,45,
Virginia,Floyd,Virginia,630,0.043,0,0.488,0.469,0,819,0.526,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Fluvanna,Virginia,650,0.007,0,0.473,0.52,0,937,0.764,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Franklin,Virginia,670,0.064,0,0.519,0.417,0,2072,0.681,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Frederick,Virginia,690,0.028,0,0.561,0.411,0,2344,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Giles,Virginia,710,0.094,0,0.363,0.544,0,673,0.517,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Gilmer,West Virginia,715,0.066,0,0.65,0.284,0,412,0.541,,,,,,,,,,,,,,,0.568,0.432,0,565,,0,0,0,0.97,0.03,202,
Virginia,Gloucester,Virginia,730,0,0,0.604,0.396,0,761,0.707,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Goochland,Virginia,750,0.052,0,0.604,0.344,0,709,0.766,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Grayson,Virginia,770,0.021,0,0.575,0.405,0,778,0.474,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Greenbrier,West Virginia,775,0.011,0,0.334,0.656,0,1514,0.583,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Greene,Virginia,790,0.017,0,0.861,0.122,0,605,0.852,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Greensville,Virginia,810,0.124,0,0.456,0.42,0,331,0.749,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Halifax,Virginia,830,0.069,0,0.652,0.28,0,2013,0.769,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Hampshire,West Virginia,835,0.037,0,0.525,0.437,0,2007,0.66,,,,,,,,0,0,0,1,0,139,,0.041,0.959,0,170,,0,0,0,0.843,0.157,198,
Virginia,Hancock,West Virginia,845,0.134,0.401,0.413,0.052,0,634,0.603,,,,,,,,0,0,0,1,0,352,,0.412,0.588,0,721,,0,0,0,0.856,0.144,353,
Virginia,Hanover,Virginia,850,0.02,0,0.554,0.426,0,1351,0.756,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Hardy,West Virginia,855,0.056,0,0.268,0.676,0,1323,0.678,,,,,,,,0,0,0,1,0,138,,0,1,0,254,,0,0,0,0.993,0.007,144,
Virginia,Harrison,West Virginia,865,0.048,0,0.534,0.418,0,2229,0.736,,,,,,,,0,0,0,1,0,1265,,0.395,0.605,0,2186,,0,0,0,0.672,0.328,1491,
Virginia,Henrico,Virginia,870,0.085,0,0.287,0.628,0,2233,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Henry,Virginia,890,0.056,0,0.424,0.519,0,1046,0.668,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Highland,Virginia,910,0.398,0,0.266,0.336,0,640,0.682,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Isle Of Wight,Virginia,930,0.021,0,0.82,0.159,0,923,0.796,,,,,,,,,,,,,,,,,,,,,,,,,,
Virginia,Jackson,West Virginia,935,0.064,0,0.527,0.409,0,949,0.534,,,,,,,,0,0,0,1,0,691,,0.219,0.781,0,869,,0,0,0,0.744,0.256,543,
